"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"x226797287","x1103502657291993088",2019-03-07 03:48:30,"raindancedarria","I’m on day 9 of influenza and opened one eye to utter the phrase “you got that wagon” to cam only to go back to dying","Twitter for iPhone",117,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/raindancedarria/status/1103502657291993088","Darria♡","Illinois, USA","your local film fanatic/sorry entertainer/residents junkie/always probably uncomfortable/ ZappaPrincess/bite it you scum","https://t.co/V3bUHKiDRL",FALSE,275,426,0,14700,2141,2010-12-15 03:01:23,FALSE,"https://t.co/V3bUHKiDRL","http://youtu.be/86gbwBSYuR0","en","https://pbs.twimg.com/profile_banners/226797287/1491256841","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1075052107659661313/Vig6pZeI_normal.jpg",,
"x820653476170567680","x1103499188241907712",2019-03-07 03:34:43,"ConRansonet","I feel like I could be coming down with Influenza A &amp; B. Also C, D, G, M, R, S, U, X and Z.","Twitter for iPhone",95,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ConRansonet/status/1103499188241907712","Constance Ransonet","MS Gulf Coast","Lover of sweet tea, football, plants and live music. #HottyToddy #WhoDat",,FALSE,63,76,1,555,5019,2017-01-15 15:26:50,FALSE,,,"en","https://pbs.twimg.com/profile_banners/820653476170567680/1551849634",,"http://pbs.twimg.com/profile_images/1097900014863613953/EwCU2wNd_normal.jpg",,
"x1096240369031761920","x1103495454833094656",2019-03-07 03:19:53,"PondoTm","@stlfrankly @simon900 @charliekirk11 Trump has also declared three *constitutional* national emergencies that weren't covered, but fine, here are Obama's:
1. Allowed overcrowded hospitals to relocate influenza patients
2. Sanctions against Somali Pirates
3. Sanctions against certain Libyan officials
(1/2)","Twitter Web Client",269,"x1103479602209538050","x635744075","stlfrankly",FALSE,FALSE,4,0,,,,,,,,,,,,,,"x635744075 x68347075 x292929271","stlfrankly simon900 charliekirk11","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PondoTm/status/1103495454833094656","Pondó ™ ® !","El Granada, CA","eat the capitalism, abolish rich","https://t.co/wQPMdtwy0N",FALSE,2,44,0,24,328,2019-02-15 02:50:45,FALSE,"https://t.co/wQPMdtwy0N","http://a.com","en","https://pbs.twimg.com/profile_banners/1096240369031761920/1550199915","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1104886729939406849/tuRIUgvy_normal.jpg",,
"x2657703109","x1103493839132811265",2019-03-07 03:13:27,"Castielsguuurl","@Garrett_Watts @pwincessamy When i had influenza this summer i had a nurse who was a dead ringer for you. He was the only one who wouldnt hazmat up to come in to my room and i appreciated it so much. My family agreed you were a dead ringer. His name started with a G too but idr it","Twitter for Android",253,"x1103453042890878977","x26444593","Garrett_Watts",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x26444593 x192751084","Garrett_Watts pwincessamy","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Castielsguuurl/status/1103493839132811265","Laurie","North Dakota, USA","I'm just trash. My only accomplishments are some celebs noticing me & following me, Dan Howell saying my name, & having videos on youtube with over 1k views.",,FALSE,76,118,1,2271,1679,2014-07-18 20:39:51,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2657703109/1481610815","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1011006558107590656/6Rf-5z8U_normal.jpg",,
"x260974833","x1103482491053043712",2019-03-07 02:28:22,"janditheis","Because one person came to work just getting over the stomach flu &amp; another was diagnosed today with Influenza Type A... I took an extra handful when I got home from… https://t.co/KfmVTx7Nrm","Instagram",194,,,,FALSE,FALSE,1,0,,,"instagram.com/p/BusLmaYn1Ko/…","https://t.co/KfmVTx7Nrm","https://www.instagram.com/p/BusLmaYn1Ko/?utm_source=ig_twitter_share&igshid=1pkkhvprfshfo",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/janditheis/status/1103482491053043712","Jandi Theis","Minnesota","Wife, Mom, Juice Plus+ Educator, Certified L.E.A.N. Health Coach, RN. Inspiring healthy living around the world... Sharing hope. Empowering people.","https://t.co/Uhs31e9JIc",FALSE,483,811,34,6483,16,2011-03-05 00:25:38,FALSE,"https://t.co/Uhs31e9JIc","http://www.StartingNow.JuicePlus.com","en","https://pbs.twimg.com/profile_banners/260974833/1382671293","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1530343874/0009_0258_JandiTheis_5.20.11_CT_normal.jpg",,
"x1181171226","x1103479449809547264",2019-03-07 02:16:17,"LtFluffers","I've come down with an illness. Surely this is the sickest any human being has ever been. I've been told its just a cold but I know in my heart this must be some new virus thats a combination of influenza, tuberculosis, pneumonia, and possibly the bubonic plague. Remember me well","Twitter for Android",280,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LtFluffers/status/1103479449809547264","Jon","El Paso","Refinery worker, movie buff, occasional smartass.",,FALSE,25,77,0,4203,46,2013-02-15 05:18:57,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1181171226/1447275943","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1023573235491856384/cy6BCKib_normal.jpg",,
"x2921336953","x1103473479544782848",2019-03-07 01:52:33,"Harris_FirstGRR","@Mrs_Pipp Hallelujah. But not for me. Stupid influenza.","Twitter for iPhone",45,"x1103303095856099329","x896009799791411200","Mrs_Pipp",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x896009799791411200","Mrs_Pipp","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harris_FirstGRR/status/1103473479544782848","Mrs Harris","Plattsburg, MO","First Grade ROCKS!",,FALSE,258,244,4,4040,13093,2014-12-07 05:59:09,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2921336953/1418047226","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/541955250760871936/kFwNM1nA_normal.jpeg",,
"x2703662173","x1103469399871184896",2019-03-07 01:36:21,"arthurorm","I found a copy of Vol 3 of Virginia Woolf’s diaries and she calls a common cold Influenza like I do. We love a dramatic pair.","Twitter Web App",125,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/arthurorm/status/1103469399871184896","Troia","paddy's pub","i loved you completely and you loved me the same",,FALSE,749,111,49,115588,63534,2014-08-03 08:47:47,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2703662173/1547274532","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1096639954061426688/lSoznMjG_normal.jpg",,
"x25631877","x1103468756213350400",2019-03-07 01:33:47,"IowaGrammarGirl","@michelleb80 One of my coworkers has influenza a and b at the same time. I didn’t even know that was possible!","Twitter for iPhone",97,"x1103410208011890689","x23858390","michelleb80",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x23858390","michelleb80","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IowaGrammarGirl/status/1103468756213350400","Kristen","Iowa","I'm a digital project manager, a mom and a wife. And I love NKOTB.",,FALSE,238,396,12,37587,1136,2009-03-21 03:23:49,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/653573470706638849/RAkhM_Uv_normal.jpg",,
"x25631877","x1103354224354750464",2019-03-06 17:58:41,"IowaGrammarGirl","OMG...sitting here in a cube at the office and hearing people talk about being sick and all the sick people. Some with stomach flu. Others with influenza A, B, and both. 🤢 THIS is why I work from home!!!","Twitter for iPhone",203,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IowaGrammarGirl/status/1103354224354750464","Kristen","Iowa","I'm a digital project manager, a mom and a wife. And I love NKOTB.",,FALSE,238,396,12,37587,1136,2009-03-21 03:23:49,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/653573470706638849/RAkhM_Uv_normal.jpg",,
"x2287037759","x1103058460038623233",2019-03-05 22:23:25,"fobiwankenobi","I have taken four baths today this influenza bug ain't nothing to fuck with also feeling very achey like my solar plexus got snapped in half","Twitter for Android",140,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fobiwankenobi/status/1103058460038623233","pheebs","the brink","you got your good things, and i got mine",,FALSE,240,130,0,7279,3701,2014-01-17 01:21:24,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2287037759/1455588293","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/907058099370029061/AOfHcZsK_normal.jpg",,
"x2287037759","x1103467867893391363",2019-03-07 01:30:15,"fobiwankenobi","got my cough suppressant pearls and pickles because I deserve them also I have influenza a so be wary if you've been around me this shit is awful","Twitter for Android",145,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fobiwankenobi/status/1103467867893391363","pheebs","the brink","you got your good things, and i got mine",,FALSE,240,130,0,7279,3701,2014-01-17 01:21:24,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2287037759/1455588293","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/907058099370029061/AOfHcZsK_normal.jpg",,
"x54090410","x1103467455031197696",2019-03-07 01:28:37,"adamjmacneil","“in response to an open letter from scientists and researchers, the World Health Org has clarified that it doesn't support homeopathy to treat infectious diseases such as tuberculosis, malaria, influenza or infant diarrhea.” Add every other thing to the list too! @CaulfieldTim https://t.co/gcQu7htim2","Twitter for iPhone",277,,,,TRUE,FALSE,9,2,,,"twitter.com/vikcbc/status/…","https://t.co/gcQu7htim2","https://twitter.com/vikcbc/status/1103459574286376960",,,,,,,,,"x407395156","CaulfieldTim","en","x1103459574286376960","STORY: Canadian government will stop paying for homeopaths to go to Honduras 
https://t.co/LjgRF1Daak #CDNhealth #cdnpoli https://t.co/EMEXBlzZvc",2019-03-07 00:57:18,"Twitter for iPhone",7,4,"x132945170","VikCBC","Vik Adhopia",2617,1012,2170,"Toronto, Ontario","Journalist with the Health Unit at CBC News - Canada's public broadcaster. PR-pitch hesitant. Doesn't read the comments. Swears in Hindi. #ImplantFiles",TRUE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/125a714e2a35da7d.json","Niagara Falls","Niagara Falls, Ontario","city","Canada","CA","NA NA","NA NA","-79.176284 -78.999464 -78.999464 -79.176284 42.959453 42.959453 43.148345 43.148345","https://twitter.com/adamjmacneil/status/1103467455031197696","Adam J. MacNeil","Niagara, ON","Assistant Professor of Immunology and investigator of inflammation in allergy and infection. Fan of basic science-led discovery and evidence-based things.",,FALSE,224,270,12,357,667,2009-07-06 02:59:34,FALSE,,,"en","https://pbs.twimg.com/profile_banners/54090410/1449896213","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1098614436087193601/WzuGbjvM_normal.jpg",43.053899,-79.087874
"x2436455767","x1103464241242214402",2019-03-07 01:15:51,"WildlifeDisease","""Eating the flu"" - diet may be an important factor for Influenza A virus exposure in wild African mammals https://t.co/DPw2AQbdQQ","TweetDeck",129,,,,FALSE,FALSE,6,3,,,"bit.ly/2UpGr58","https://t.co/DPw2AQbdQQ","http://bit.ly/2UpGr58",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WildlifeDisease/status/1103464241242214402","WDA - Wildlife Disease Assocation","Lawrence, Kansas","WDA | Gather, share & apply knowledge of health & diseases of wild animals in relation to their biology, conservation, & ecology. Follows/tweets≠endorsement","http://t.co/fTAjUD5RC8",FALSE,1549,344,45,5182,482,2014-04-10 03:48:51,FALSE,"http://t.co/fTAjUD5RC8","http://wildlifedisease.org","en","https://pbs.twimg.com/profile_banners/2436455767/1505450152","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/463444310692597760/RorvGDbk_normal.jpeg",,
"x10425192","x1103463776764878848",2019-03-07 01:14:00,"benkearney","Influenza A is no joke","Twitter for iPhone",22,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/benkearney/status/1103463776764878848","Ben Kearney","Eugene, Oregon","Attorney in Business, Real Estate & Estate Planning; Fly Fisherman; Whiskey fan; & big Oregon Duck fan.","https://t.co/lYLdHSjkYV",FALSE,898,401,40,10814,1034,2007-11-20 22:02:58,FALSE,"https://t.co/lYLdHSjkYV","http://www.arnoldgallagher.com","en","https://pbs.twimg.com/profile_banners/10425192/1377482084","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1092998231104008194/vpJonyM7_normal.jpg",,
"x1202953147","x1103462487591133184",2019-03-07 01:08:53,"lifieldgg","@NatGeo Have fun not getting vaccinated and getting the below diseases:
Chickenpox (Varicella)
Diphtheria
Flu (Influenza)
Hepatitis A
Hepatitis B
Hib
Measles
Mumps
Polio
Pneumococcal
Rotavirus
Rubella
Tetanus
Whooping Cough (Pertussis)","Twitter Web Client",227,"x1103280335889072128","x17471979","NatGeo",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x17471979","NatGeo","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/18810aa5b43e76c7.json","Dallas","Dallas, TX","city","United States","US","NA NA","NA NA","-96.977527 -96.54598 -96.54598 -96.977527 32.620678 32.620678 33.019039 33.019039","https://twitter.com/lifieldgg/status/1103462487591133184","greeneagle","Texas","Block those who seek to destroy our democracy #TheUninhabitableEarth,  #RESIST #Vegan #BoycottNRA #Indigenous #TheResistance #AnimalRights, #IMPEACHTRUMP🌊🌊🦅👊",,FALSE,1625,3980,61,27117,29572,2013-02-21 04:12:05,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1202953147/1502170136","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/863631844411154432/dVx3kqeu_normal.jpg",32.8198585,-96.7617535
"x25596174","x1103461588093161472",2019-03-07 01:05:18,"KUSINews","Countywide influenza cases hit a season high last week, and three more residents died due to flu complications, county health officials announced today.
https://t.co/7KiQG88KAu","Twitter Web Client",176,,,,FALSE,FALSE,1,2,,,"bit.ly/2ETvjZe","https://t.co/7KiQG88KAu","https://bit.ly/2ETvjZe",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KUSINews/status/1103461588093161472","KUSI News","San Diego, CA","San Diego's local news source. If you see news happening, call (858) 505-5014 or email news@kusi.com.","https://t.co/5zf2zMn1Gq",FALSE,66634,496,796,43322,3363,2009-03-20 23:12:13,TRUE,"https://t.co/5zf2zMn1Gq","http://www.kusi.com","en","https://pbs.twimg.com/profile_banners/25596174/1550706334","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1044297639766908932/9JwJIV3j_normal.jpg",,
"x3125619460","x1103460436391936002",2019-03-07 01:00:43,"Aubree22_","Autumn coughed on me Monday and here I am sick as crap with influenza and can barely get out of bed, best sister award goes to her.. sike","Twitter for iPhone",137,,,,FALSE,FALSE,9,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Aubree22_/status/1103460436391936002","Aubree","Ohio","",,FALSE,496,545,1,4220,5065,2015-03-29 03:45:20,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3125619460/1549085456","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1102191571498344448/lUts1qLF_normal.jpg",,
"x161033022","x1103456934634622976",2019-03-07 00:46:49,"SanteePatch",".The region's flu fatalities increased to 45 this week with three additional deaths, health officials said https://t.co/enJxKDSLHc","Facebook",130,,,,FALSE,FALSE,0,0,,,"trib.al/GOYSrqq","https://t.co/enJxKDSLHc","https://trib.al/GOYSrqq",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SanteePatch/status/1103456934634622976","Santee Patch","Santee, CA","Local news, alerts, events and more. We're your source for all things Santee.","https://t.co/6GzUZP0Zuo",FALSE,609,153,41,27268,0,2010-06-29 20:21:15,FALSE,"https://t.co/6GzUZP0Zuo","https://patch.com/california/santee","en","https://pbs.twimg.com/profile_banners/161033022/1518712789","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/964177405530329088/8Vr2esOS_normal.jpg",,
"x82799304","x1103456516991012866",2019-03-07 00:45:09,"pharmacydaily","Nipped in the bud: #Sanofi’s #Fluzone High-Dose #influenza #vaccine for people aged 65+ will no longer be funded by the Australian Government on the National #Immunisation Program (NIP) this year - private script only. https://t.co/LLztn2Tl0b","Hootsuite Inc.",218,,,,FALSE,FALSE,0,0,"Sanofi Fluzone influenza vaccine Immunisation",,,,,"http://pbs.twimg.com/media/D1BD2rIXcAAETWW.jpg","https://t.co/LLztn2Tl0b","https://twitter.com/pharmacydaily/status/1103456516991012866/photo/1","photo","http://pbs.twimg.com/media/D1BD2rIXcAAETWW.jpg","https://t.co/LLztn2Tl0b","https://twitter.com/pharmacydaily/status/1103456516991012866/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pharmacydaily/status/1103456516991012866","Pharmacy Daily","Australia","Australia's favourite pharmacy industry publication","http://t.co/THn4DNfD3y",FALSE,3413,288,96,10688,37,2009-10-16 04:41:10,FALSE,"http://t.co/THn4DNfD3y","http://www.pharmacydaily.com.au","en","https://pbs.twimg.com/profile_banners/82799304/1393545759","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/970924863111053312/mY1n-Can_normal.jpg",,
"x273572213","x1103456489186852864",2019-03-07 00:45:02,"CampPenPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/NVYBge8zMw","dlvr.it",79,,,,FALSE,FALSE,0,0,,,"dlvr.it/R0KmgP","https://t.co/NVYBge8zMw","http://dlvr.it/R0KmgP",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CampPenPatch/status/1103456489186852864","Camp Pendleton Patch","Oceanside, CA","Local news, alerts, events and more. We’re your source for all things Camp Pendleton and Oceanside.","https://t.co/CYwZc8hLLA",FALSE,1532,426,79,24375,31,2011-03-28 19:06:58,FALSE,"https://t.co/CYwZc8hLLA","https://patch.com/california/oceanside-camppendleton","en","https://pbs.twimg.com/profile_banners/273572213/1475684438","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/936322633263489024/fxtXn-I-_normal.jpg",,
"x199675610","x1103456488872271873",2019-03-07 00:45:02,"IBPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/hI0mmf7dKm","dlvr.it",79,,,,FALSE,FALSE,0,0,,,"dlvr.it/R0KmfH","https://t.co/hI0mmf7dKm","http://dlvr.it/R0KmfH",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IBPatch/status/1103456488872271873","Imperial Beach Patch","Imperial Beach, CA","Local news, alerts, events and more. We’re your source for all things Imperial Beach.","https://t.co/J9sltZ8gJJ",FALSE,1230,924,43,19874,37,2010-10-07 13:38:31,FALSE,"https://t.co/J9sltZ8gJJ","https://patch.com/california/imperialbeach","en","https://pbs.twimg.com/profile_banners/199675610/1475686329","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/937722441870094336/28P9N73F_normal.jpg",,
"x222142332","x1103456478265069568",2019-03-07 00:45:00,"SCIREQ","A recent study concluded  that intranasal imiquimod facilitates a more effective immune response, which can limit the pathology associated with influenza A virus infection. Read article in @SciReports by To, Eunice E., et al. @RMIT @MonashUni https://t.co/F0zRr41wVR","HubSpot",266,,,,FALSE,FALSE,0,2,,,"hubs.ly/H0gMVQf0","https://t.co/F0zRr41wVR","https://hubs.ly/H0gMVQf0",,,,,,,,,"x260685403 x6778812 x15926727","SciReports RMIT MonashUni","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SCIREQ/status/1103456478265069568","SCIREQ","Montreal, QC","Specializing in the conception, design and manufacture of precision laboratory equipment for preclinical pulmonary research.","http://t.co/cUWKdNsaT0",FALSE,138,294,4,349,60,2010-12-02 15:42:43,FALSE,"http://t.co/cUWKdNsaT0","http://www.scireq.com","en","https://pbs.twimg.com/profile_banners/222142332/1402580396","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/520348080881672192/vnIwbV3l_normal.png",,
"x9616062","x1103453308130287616",2019-03-07 00:32:24,"10News","Countywide influenza cases hit a season high last week, and three more people died due to flu complications. https://t.co/hOTxh8G6Pm","TweetDeck",132,,,,FALSE,FALSE,1,1,,,"10news.com/news/local-new…","https://t.co/hOTxh8G6Pm","https://www.10news.com/news/local-news/san-diego-flu-cases-reach-season-high-with-three-more-deaths",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/10News/status/1103453308130287616","10News","San Diego, CA","Get all the major news that matters to you from San Diego's leading news source, ABC 10News. Got a news tip? Call (619) 237-6383 / visit http://t.co/NHP5fS76kw.","http://t.co/FIv5LE8EYS",FALSE,167366,15815,1864,152510,4407,2007-10-23 06:12:28,TRUE,"http://t.co/FIv5LE8EYS","http://www.10News.com","en","https://pbs.twimg.com/profile_banners/9616062/1452283115","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/528610879223259136/uy_QNANS_normal.jpeg",,
"x751833312","x1103452589184540672",2019-03-07 00:29:33,"DelMarCVPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/OOfM04aaQK","dlvr.it",79,,,,FALSE,FALSE,0,1,,,"dlvr.it/R0Kl7d","https://t.co/OOfM04aaQK","http://dlvr.it/R0Kl7d",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DelMarCVPatch/status/1103452589184540672","Del Mar-CV Patch","Del Mar, CA","Local news, alerts, events and more. We’re your source for all things Del Mar and Carmel Valley.","https://t.co/hsCTLdaFmC",FALSE,1527,1314,47,21382,0,2012-08-11 20:13:03,FALSE,"https://t.co/hsCTLdaFmC","http://patch.com/california/delmar-carmelvalley","en","https://pbs.twimg.com/profile_banners/751833312/1468270379","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/936624357140344832/X57GaPpz_normal.jpg",,
"x161011079","x1103452588765134848",2019-03-07 00:29:32,"RBPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/lP3R77T26X","dlvr.it",79,,,,FALSE,FALSE,0,0,,,"dlvr.it/R0Kl9t","https://t.co/lP3R77T26X","http://dlvr.it/R0Kl9t",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RBPatch/status/1103452588765134848","RanchoBernardo Patch","Rancho Bernardo, CA","Local news, alerts, events and more. We’re your source for all things Rancho Bernardo and 4S Ranch.","https://t.co/QAVHDv7iZ5",FALSE,859,502,53,20275,0,2010-06-29 19:01:44,FALSE,"https://t.co/QAVHDv7iZ5","http://patch.com/california/ranchobernardo-4sranch","en","https://pbs.twimg.com/profile_banners/161011079/1458684450","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/938431751742930944/EFwtYZ8o_normal.jpg",,
"x161010298","x1103452587804680192",2019-03-07 00:29:32,"LemonGrovePatch","Influenza Cases Hit New Season High In San Diego County https://t.co/tfrZPgc8u4","dlvr.it",79,,,,FALSE,FALSE,0,0,,,"dlvr.it/R0Kl7f","https://t.co/tfrZPgc8u4","http://dlvr.it/R0Kl7f",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LemonGrovePatch/status/1103452587804680192","Lemon Grove Patch","Lemon Grove, CA","Local news, alerts, events and more. We’re your source for all things Lemon Grove.","https://t.co/jCCfU2xzl7",FALSE,463,240,31,22694,0,2010-06-29 18:58:47,FALSE,"https://t.co/jCCfU2xzl7","https://patch.com/california/lemongrove","en","https://pbs.twimg.com/profile_banners/161010298/1475686818","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/937752369122623488/BUJ-U1DE_normal.jpg",,
